driver_avg_corner_speed,driver_min_corner_speed,driver_corner_throttle,driver_corner_brake,driver_corner_rpm,driver_avg_straight_speed,driver_top_speed,driver_straight_throttle,driver_drs_usage,driver,circuit_id,season
159.8091065727791,52.0,40.765832543353085,22.936695787361455,9622.698396681464,181.69466117779277,336.0,66.55878310513356,100.0,alo,spa,2021
144.46820003754,42.0,33.26130273263528,20.675155934926394,9175.545167562053,170.42595651372537,325.0,61.13374364099488,100.0,alo,spa,2022
154.24076058774628,59.0,27.63292232114042,17.161531164424925,8864.415646149322,177.87999954883279,313.0,52.85637256204668,100.0,alo,suzuka,2018
154.24076058774628,59.0,27.63292232114042,17.161531164424925,8864.415646149322,177.87999954883279,313.0,52.85637256204668,100.0,alo,suzuka,2022
113.07690974439402,54.0,22.95934466170727,23.033725956538355,8381.064211543751,164.96805430912767,327.0,54.25832058935994,100.0,alo,villeneuve,2018
113.07690974439402,54.0,22.95934466170727,23.033725956538355,8381.064211543751,164.96805430912767,327.0,54.25832058935994,100.0,alo,villeneuve,2022
111.42666871313241,51.0,14.27663384038191,37.23868705603598,8349.200083620202,130.19610222880308,327.0,41.6624166680558,100.0,alo,yas_marina,2018
111.42666871313241,51.0,14.27663384038191,37.23868705603598,8349.200083620202,130.19610222880308,327.0,41.6624166680558,100.0,alo,yas_marina,2021
131.73408908055393,42.5,31.143048827060998,27.91570650581038,8948.690422739746,139.18155319493252,326.5,43.59870577276692,100.0,alo,yas_marina,2022
144.52146578701473,71.0,58.743355577778246,5.924482366193818,9776.024349177673,129.2455850786771,314.0,43.74575957540904,100.0,alo,zandvoort,2021
144.52146578701473,71.0,58.743355577778246,5.924482366193818,9776.024349177673,129.2455850786771,314.0,43.74575957540904,100.0,alo,zandvoort,2022
133.90292788578384,48.0,37.5809560342583,20.74069103051751,8653.389974475045,143.34505768404216,324.0,43.95973990293146,100.0,alonso,austin,2023
147.57376604967993,52.0,26.920162848959432,23.209557048929703,8943.120673850772,155.34278241521847,326.0,57.73261002403539,100.0,alonso,barcelona,2023
114.63709854322013,2.0,9.9259290367255,26.014249337563392,7870.2230082204605,134.1819089856477,317.0,43.822885254558535,100.0,alonso,budapest,2023
174.73953254792363,51.0,56.720808547563415,5.192142667792033,9374.137695971544,187.1222732310488,322.0,62.91820326970083,100.0,alonso,melbourne,2023
177.46719352104338,41.0,35.52542727468281,28.287736180869178,9108.049709146599,153.22629758714052,345.0,38.733419807042736,100.0,alonso,mexico_city,2023
99.7507285879129,42.0,22.280292612789154,15.966172795329076,7574.800399739851,149.0158017432785,329.0,46.507994855809955,100.0,alonso,montréal,2023
152.75158975458965,49.0,41.77354400303084,10.350948527104926,9175.644097304978,186.95880387961864,347.0,63.52571859137591,100.0,alonso,monza,2023
122.59060717137766,51.0,24.643263010160076,17.589041737989014,7895.764701974826,156.62835316893432,322.0,52.46620334753032,100.0,alonso,sakhir,2023
141.50500200828594,38.0,15.51716959521942,28.080529017400874,8761.271386992648,169.31023048577228,327.0,58.75238488716704,100.0,alonso,silverstone,2023
138.58264860187327,17.0,29.23840522230624,13.14275856750927,8527.598329792447,166.62937995645618,335.0,54.40340700484705,100.0,alonso,spa_francorchamps,2023
